Nose_X;Nose_Y;Nose_Z;L_eye_inner_X;L_eye_inner_Y;L_eye_inner_Z;L_eye_X;L_eye_Y;L_eye_Z;L_eye_outer_X;L_eye_outer_Y;L_eye_outer_Z;R_eye_inner_X;R_eye_inner_Y;R_eye_inner_Z;R_eye_X;R_eye_Y;R_eye_Z;R_eye_outer_X;R_eye_outer_Y;R_eye_outer_Z;L_ear_X;L_ear_Y;L_ear_Z;R_ear_X;R_ear_Y;R_ear_Z;L_mouth_X;L_mouth_Y;L_mouth_Z;R_mouth_X;R_mouth_Y;R_mouth_Z;L_shoulder_X;L_shoulder_Y;L_shoulder_Z;R_shoulder_X;R_shoulder_Y;R_shoulder_Z;L_elbow_X;L_elbow_Y;L_elbow_Z;R_elbow_X;R_elbow_Y;R_elbow_Z;L_wrist_X;L_wrist_Y;L_wrist_Z;R_wrist_X;R_wrist_Y;R_wrist_Z;L_pinky_X;L_pinky_Y;L_pinky_Z;R_pinky_X;R_pinky_Y;R_pinky_Z;L_index_X;L_index_Y;L_index_Z;R_index_X;R_index_Y;R_index_Z;L_thumb_X;L_thumb_Y;L_thumb_Z;R_thumb_X;R_thumb_Y;R_thumb_Z;L_hip_X;L_hip_Y;L_hip_Z;R_hip_X;R_hip_Y;R_hip_Z;L_knee_X;L_knee_Y;L_knee_Z;R_knee_X;R_knee_Y;R_knee_Z;L_ankle_X;L_ankle_Y;L_ankle_Z;R_ankle_X;R_ankle_Y;R_ankle_Z;L_heel_X;L_heel_Y;L_heel_Z;R_heel_X;R_heel_Y;R_heel_Z;L_halux_X;L_halux_Y;L_halux_Z;R_halux_X;R_halux_Y;R_halux_Z
-77,88498416;11,63042692;141,3311112;-76,87692128;13,12065786;144,0324687;-77,12493147;14,24815859;144,1454711;-77,31843631;15,17376118;144,2513865;-76,45146065;10,43599973;144,3883612;-76,60658821;9,554214301;144,766387;-76,97426467;8,742513134;145,1482066;-78,90019985;16,69398207;145,2294822;-79,86598529;7,587908707;146,3048305;-78,99665989;13,41414241;139,529413;-79,14514268;10,43215268;139,8746023;-85,82802786;27,5704377;133,7058153;-84,58343094;-3,104273749;135,4907284;-91,19273664;43,79212036;117,0191882;-91,41656139;-18,6103092;119,5711537;-87,24077657;31,06172895;105,0001764;-85,37829826;-3,971395187;106,2808424;-85,62638726;25,75025479;103,0321083;-85,10357586;0,517838796;104,2736233;-86,23553737;23,93127197;105,455434;-85,86225591;2,153871776;106,6855804;-87,35959116;25,41436758;105,8947732;-86,26196953;0,992570091;107,4129243;-83,2526475;21,61979091;92,05268138;-82,0187481;5,177444813;92,81214572;-72,34007911;23,48921492;62,20868933;-76,59798988;7,13682012;61,25756507;-78,76220891;21,15576425;34,83819362;-79,18239254;10,77446258;32,44469232;-82,25314542;19,49822365;30,96935272;-81,64808194;12,65222605;28,98548385;-69,97186698;22,6367462;25,34482959;-70,88906399;9,170574052;24,99654534
-77,89239871;11,47914408;141,2995276;-76,89914422;12,9638843;144,0016112;-77,14661978;14,09217182;144,1155906;-77,33441998;15,01709182;144,2228315;-76,47321663;10,27300088;144,3493369;-76,63305369;9,391033142;144,7223625;-76,99552244;8,57870085;145,1024153;-78,88441046;16,53404086;145,2017409;-79,86800481;7,426020312;146,2495993;-78,9786036;13,27831397;139,5022142;-79,14176929;10,28922291;139,8415668;-85,8864724;27,437832;133,6704417;-84,52512247;-3,203512379;135,4362567;-91,20727772;43,64072449;117,0067488;-91,45103223;-18,713516;119,5101477;-87,24292289;31,00356398;104,9792261;-85,34684545;-4,084424034;106,2311606;-85,61858189;25,70496303;103,0015464;-85,05161523;0,427580907;104,2644993;-86,2872076;23,88984335;105,4077409;-85,74986286;2,05544561;106,6531728;-87,4165965;25,37455566;105,8543863;-86,15715147;0,894433628;107,3525372;-83,21489553;21,58538383;92,04718616;-82,00371627;5,130058106;92,73929698;-71,95943252;23,5400357;62,37978741;-76,59452625;7,126396778;61,21054922;-78,44189681;21,31702173;35,08715425;-79,18569957;10,74738218;32,45625273;-82,07447747;19,59970465;31,15068131;-81,62699344;12,65516139;29,05844905;-69,47939122;22,9054005;25,53227071;-70,94973214;9,115409251;24,9622093
-77,88836751;11,33368757;141,2728451;-76,90814773;12,82090231;143,973761;-77,1619545;13,94395451;144,0875646;-77,33932859;14,86752105;144,1968775;-76,49118891;10,11748858;144,3121311;-76,65276922;9,2348559;144,6807081;-77,01048999;8,419762276;145,0585695;-78,85846667;16,3740282;145,1777548;-79,86864478;7,269504248;146,196215;-78,9399527;13,14869197;139,4833489;-79,12652088;10,14996908;139,8155226;-85,94467687;27,30575435;133,6358284;-84,46560643;-3,299907385;135,3848314;-91,20368502;43,49506845;117,0008756;-91,48716082;-18,81480713;119,4626914;-87,23740714;30,94113801;104,9622029;-85,26696099;-4,209135751;106,2054466;-85,61448243;25,6540681;102,9726978;-84,94886401;0,323989345;104,2723455;-86,33860127;23,84537038;105,3640185;-85,58504122;1,9424836;106,6353273;-87,46766874;25,33239241;105,8188829;-85,99965794;0,781718133;107,3070586;-83,16054295;21,55330937;92,04925835;-81,96590453;5,091569825;92,66839446;-71,65098497;23,5771306;62,53172324;-76,59028823;7,122819508;61,16266149;-78,02231673;21,50250131;35,27885375;-79,17634792;10,71753605;32,46917498;-81,78505514;19,7194052;31,25472849;-81,59085229;12,65039115;29,11654671;-68,87054914;23,24302674;25,72711302;-70,95734499;9,069613253;24,94872487
-77,86791277;11,18730633;141,25127;-76,89843579;12,68320195;143,949629;-77,1652203;13,79653565;144,0622406;-77,32801094;14,71955195;144,1744108;-76,50057289;9,962411859;144,2776327;-76,66424244;9,079545316;144,642128;-77,01959577;8,260315638;145,0173491;-78,82449185;16,20987992;145,1571082;-79,86782366;7,114114667;146,1457626;-78,87824314;13,01784341;139,4718548;-79,09737428;10,00897976;139,7957418;-85,99577237;27,17208391;133,6042629;-84,40996109;-3,401601816;135,3329617;-91,18583711;43,35024734;117,0007061;-91,52164235;-18,91421151;119,4218166;-87,22662947;30,87119974;104,9479333;-85,14968893;-4,345978895;106,19479;-85,6105825;25,59368938;102,9460457;-84,80253139;0,208125656;104,2910003;-86,38628461;23,79439132;105,3243774;-85,37556608;1,817574162;106,6268217;-87,51099784;25,28428313;105,7881332;-85,79716214;0,656270416;107,2720933;-83,09434254;21,52131113;92,0561981;-81,91779349;5,058316205;92,59771906;-71,39641114;23,60126493;62,66850094;-76,58147505;7,124438944;61,11617735;-77,48491236;21,72021446;35,39706302;-79,15545727;10,68662252;32,48433667;-81,36438681;19,8699131;31,27166854;-81,54326697;12,637004;29,16253598;-68,18202099;23,63142593;25,89528965;-70,91266097;9,035797632;24,95556849
-77,82987987;11,03773127;141,234817;-76,86917437;12,54642796;143,9296557;-77,15411449;13,64706484;144,04033;-77,29827885;14,57152954;144,1562375;-76,49967422;9,805116829;144,246579;-76,66709316;8,922762049;144,6074091;-77,02336579;8,098583324;144,9796225;-78,78744629;16,04131943;145,1391298;-79,86685249;6,958228357;146,0991783;-78,79589268;12,8826899;139,4663537;-79,05457246;9,864557019;139,7811834;-86,03706671;27,03749169;133,5767165;-84,36501168;-3,51445953;135,2771611;-91,16129774;43,20420283;117,0044086;-91,55063957;-19,01131517;119,3790308;-87,21217565;30,79376604;104,935933;-85,01351113;-4,490878517;106,1885944;-85,60351429;25,52366595;102,921264;-84,6275525;0,084727109;104,3111418;-86,42649267;23,73622676;105,2883438;-85,13816454;1,687217323;106,619706;-87,54460325;25,2289453;105,7615613;-85,56666498;0,524443534;107,2410472;-83,02106933;21,48790954;92,06575704;-81,87034393;5,027237547;92,52717486;-71,18356069;23,6121848;62,79178335;-76,56529769;7,130357672;61,07407414;-76,82660476;21,97334854;35,4190971;-79,12643496;10,6568125;32,50215817;-80,80326273;20,06110362;31,18705849;-81,492292;12,61471111;29,19824415;-67,45706264;24,04383889;26,00085853;-70,82354603;9,015911722;24,97929345
-77,7763916;10,88731539;141,2232472;-76,82332718;12,41070444;143,9140109;-77,12931043;13,49699836;144,0223008;-77,25084164;14,42556069;144,1428456;-76,48896248;9,647417888;144,2194669;-76,6610347;8,766117846;144,5771831;-77,02124883;7,936535738;144,9461392;-78,75335024;15,87162592;145,1229311;-79,86675811;6,803067355;146,0570696;-78,69901215;12,74483972;139,4651114;-79,00025957;9,718921251;139,7703299;-86,07058579;26,90506428;133,5524216;-84,3364734;-3,640479509;135,2142788;-91,13783123;43,05859296;117,0095717;-91,56957514;-19,10520399;119,3263088;-87,19436748;30,71169039;104,9262883;-84,88092327;-4,637002167;106,1757591;-85,59161235;25,44716478;102,8968202;-84,44482221;-0,040022041;104,3219712;-86,45655832;23,67296496;105,2544388;-84,89566328;1,559164474;106,6044772;-87,56752312;25,1676953;105,7378562;-85,33172909;0,39434033;107,205519;-82,94586662;21,45256812;92,07551838;-81,83191494;4,996123368;92,45762463;-71,00584944;23,60909514;62,90073451;-76,54031943;7,140403441;61,03890845;-76,0620207;22,25852257;35,32298944;-79,09439671;10,63026996;32,52226602;-80,10648717;20,29768458;30,98835165;-81,44891774;12,58432672;29,22392298;-66,73228602;24,44937342;26,0148915;-70,70371222;9,010644927;25,01389317
-77,71063586;10,74112618;141,2160242;-76,76507946;12,27878174;143,9025801;-77,09255863;13,35032205;144,0082612;-77,18791198;14,28571644;144,1341529;-76,46899301;9,493629467;144,1964014;-76,64458087;8,613541356;144,5515226;-77,01060515;7,778358579;144,916987;-78,72651908;15,70600759;145,1073906;-79,8663293;6,651653757;146,0194112;-78,59458797;12,60898656;139,4661552;-78,93699255;9,576736946;139,761019;-86,10142576;26,77927818;133,5288551;-84,32575421;-3,777523807;135,1415003;-91,11978056;42,91772228;117,0134153;-91,57301365;-19,19457734;119,2579462;-87,17343863;30,6286777;104,9188104;-84,77477401;-4,778262168;106,1456785;-85,57662485;25,36841174;102,8697499;-84,27881772;-0,162041985;104,3131614;-86,4769395;23,60785808;105,2196439;-84,67271831;1,43874926;106,5718236;-87,58216632;25,10327142;105,7143661;-85,11820467;0,271880812;107,1562452;-82,87427338;21,41557765;92,08203346;-81,80784816;4,963468126;92,38950019;-70,85935944;23,59150099;62,99274712;-76,50621119;7,154986394;61,0116465;-75,21956344;22,56651208;35,09834895;-79,06477659;10,60865503;32,54361776;-79,28981717;20,57842243;30,67480598;-81,42384272;12,54792509;29,23911426;-66,0255503;24,81873786;25,92398567;-70,56944298;9,018680329;25,0520808
-77,63392521;10,6042601;141,2121231;-76,69662652;12,15343357;143,894827;-77,0442435;13,21111378;143,9977454;-77,11112182;14,15578842;144,1292206;-76,43814877;9,347897734;144,1768066;-76,61400817;8,46898884;144,529412;-76,98631207;7,628311092;144,8909138;-78,70723793;15,54965766;145,0909651;-79,86104203;6,50732322;145,9851415;-78,4873219;12,48050166;139,4672343;-78,86580073;9,442924188;139,750213;-86,13468945;26,66481179;133,5019509;-84,32841862;-3,920325209;135,0561177;-91,10576239;42,78638901;117,0127117;-91,55557251;-19,27831155;119,171572;-87,15186922;30,54698186;104,9116973;-84,71492625;-4,912709902;106,0893226;-85,56496666;25,28994987;102,8356286;-84,15448275;-0,282224724;104,2766257;-86,49288948;23,54315059;105,1790957;-84,49111394;1,326231952;106,5145247;-87,5964426;25,03795613;105,6865552;-84,94932808;0,157812867;107,084667;-82,81137598;21,37755506;92,08027282;-81,79997598;4,928083523;92,32145286;-70,74015989;23,55994878;63,06431182;-76,46285786;7,174987101;60,99107307;-74,33298022;22,88466039;34,75459311;-79,04159204;10,59279741;32,56485356;-78,37257876;20,89652312;30,26391559;-81,42370705;12,50847618;29,2440129;-65,33022808;25,12969936;25,73530833;-70,43444428;9,036522179;25,08758672
-77,54373721;10,4798503;141,2094842;-76,61612519;12,03569862;143,8893868;-76,98187684;13,08189038;143,9892915;-77,02002978;14,03791345;144,1258698;-76,3916323;9,212317813;144,158926;-76,56342308;8,334750796;144,5081602;-76,94151694;7,489116979;144,8646704;-78,69124778;15,40653234;145,0712727;-79,8436522;6,372526825;145,9517366;-78,37777122;12,36350857;139,465416;-78,78495502;9,320901527;139,7336332;-86,17217767;26,56543212;133,4664597;-84,33528245;-4,062374911;134,9553635;-91,08866939;42,66791087;117,0035067;-91,51353811;-19,35617649;119,0680519;-87,13588339;30,46617865;104,9002895;-84,71475607;-5,043842443;106,0006394;-85,56714126;25,21113024;102,7888601;-84,09277532;-0,406847653;104,2077956;-86,51416649;23,47870551;105,1264667;-84,36513294;1,216595729;106,4288432;-87,62340282;24,97220747;105,6480584;-84,84060206;0,047275058;106,9847319;-82,76051918;21,33870754;92,06375739;-81,80598763;4,888688547;92,24979477;-70,64344859;23,5163081;63,11148189;-76,40904877;7,201728375;60,97394211;-73,43210318;23,1994882;34,32156755;-79,02620187;10,58265446;32,58457578;-77,37037864;21,2402408;29,78928567;-81,4487106;12,46906842;29,24021926;-64,61896084;25,37101119;25,47614072;-70,3046156;9,059360108;25,11770753
-77,43424227;10,36860145;141,2040433;-76,51832988;11,92480403;143,8833178;-76,90072678;12,96343823;143,9797862;-76,91239012;13,93259787;144,1201762;-76,32271135;9,086663624;144,1391257;-76,48642378;8,211065821;144,4828697;-76,8696199;7,361508448;144,8325591;-78,67147464;15,27918168;145,0445238;-79,80632071;6,248262738;145,91486;-78,26289187;12,26015848;139,4563053;-78,69037718;9,211978564;139,7052804;-86,21035336;26,48313769;133,4164064;-84,33553538;-4,1979459;134,8365391;-91,05807866;42,56328242;116,9808881;-91,44601057;-19,42908704;118,9505215;-87,13399129;30,38368945;104,876516;-84,77740091;-5,179004426;105,8780783;-85,59438089;25,12865307;102,7232051;-84,10521756;-0,545173002;104,1061061;-86,55180602;23,41219027;105,0550148;-84,29779896;1,101787566;106,3147626;-87,67698656;24,90462615;105,5914982;-84,79538424;-0,067946155;106,8541944;-82,7225872;21,29825895;92,02538852;-81,81925795;4,843732661;92,16907427;-70,56452525;23,46337409;63,12992688;-76,34131506;7,236986298;60,95558403;-72,53643794;23,49822738;33,84214624;-79,01714511;10,57751447;32,60144884;-76,29230747;21,59309943;29,29042341;-81,49292703;12,432034;29,2304475;-63,85560989;25,5443497;25,18796023;-70,17555992;9,082570116;25,14472518
-77,29952772;10,26970256;141,1886038;-76,39805059;11,81949467;143,8711653;-76,79661814;12,85578997;143,9637357;-76,78633203;13,83968777;144,105976;-76,22599907;8,969562404;144,111187;-76,37892477;8,096937954;144,4461473;-76,76682479;7,244815821;144,7863829;-78,64118605;15,16918384;145,0050101;-79,74326198;6,134132941;145,8681812;-78,13883955;12,17098897;139,4331879;-78,57774932;9,115878252;139,6570466;-86,24095427;26,41779349;133,3455359;-84,32027873;-4,323427281;134,6974046;-91,00407287;42,47158467;116,9390511;-91,35491254;-19,49857397;118,8230183;-87,15220573;30,29666875;104,8293395;-84,89358222;-5,32577603;105,7253706;-85,6531503;25,03862286;102,6322197;-84,18983726;-0,705487788;103,9742426;-86,61267224;23,34053617;104,9586066;-84,27989795;0,974110196;106,1746789;-87,76483944;24,83315974;105,5096166;-84,80344743;-0,195757031;106,6946174;-82,69642934;21,25436963;91,95868786;-81,82976632;4,791594359;92,07353599;-70,50052674;23,40381116;63,1149883;-76,25350118;7,282973998;60,93066444;-71,65338369;23,76902669;33,3606788;-79,01098776;10,57628859;32,61421679;-75,1439146;21,93403119;28,79988845;-81,54701781;12,39829875;29,21755032;-63,00978041;25,66433421;24,91706524;-70,03471098;9,102851945;25,17513168
-77,13797912;10,18227309;141,1521908;-76,25473237;11,71972348;143,8442794;-76,66946776;12,75941283;143,9328369;-76,64321755;13,75936033;144,0746978;-76,10120816;8,860195464;144,0659535;-76,24186363;7,991435328;144,3882868;-76,63411615;7,137988382;144,7159502;-78,59693824;15,07748618;144,9449355;-79,65265961;6,028826142;145,8034479;-78,00454091;12,09571965;139,3866706;-78,44534234;9,031775365;139,5788125;-86,2544272;26,36734698;133,2476869;-84,2848476;-4,437533603;134,5366035;-90,92071019;42,3909427;116,8717416;-91,24427841;-19,56576455;118,6891487;-87,18816712;30,20409322;104,7461278;-85,04373988;-5,488280793;105,550487;-85,73982619;24,93877129;102,5093853;-84,331661;-0,891531399;103,8159247;-86,69413638;23,26168509;104,8319219;-84,29374163;0,829122972;106,0107199;-87,88150624;24,75665264;105,3960253;-84,84479229;-0,34052543;106,5096514;-82,6799951;21,2045175;91,85900636;-81,82619059;4,731040536;91,95873623;-70,4516445;23,33886879;63,06213236;-76,13734583;7,342258319;60,89403975;-70,78064961;24,00069802;32,91242967;-79,00362579;10,57774422;32,62175927;-73,93356479;22,23861967;28,33433185;-81,60176573;12,36716929;29,20353902;-62,06701191;25,75659344;24,70472384;-69,86733772;9,118349803;25,21678207
-76,95513215;10,10643499;141,0807281;-76,09529332;11,62762711;143,7910322;-76,52525858;12,67583086;143,8763449;-76,4891777;13,6925001;144,0159279;-75,95509477;8,759488407;143,9918353;-76,08222474;7,894665688;144,2981745;-76,47757746;7,040420888;144,6102486;-78,53974525;15,00436429;144,85491;-79,53702567;5,930816743;145,7109618;-77,86388042;12,0338768;139,3054727;-78,2959095;8,959141476;139,4595469;-86,24456742;26,32847353;133,11723;-84,22904214;-4,540557866;134,3539732;-90,80760702;42,31916474;116,7728898;-91,11956866;-19,63052917;118,5511447;-87,22799156;30,10779533;104,6146471;-85,20500767;-5,665048879;105,3624917;-85,83842097;24,82967602;102,3482412;-84,50857078;-1,100608401;103,6329528;-86,78167411;23,17568702;104,6698861;-84,32126691;0,667092934;105,8217872;-88,00592903;24,675724;105,2453524;-84,89831433;-0,501509189;106,3021187;-82,67116513;21,14604789;91,72431874;-81,79868704;4,661675366;91,8225239;-70,42090849;23,26763341;62,9678331;-75,98404854;7,417544773;60,8417304;-69,91152692;24,18316583;32,51771371;-78,99147565;10,58063713;32,62320977;-72,67846185;22,48253368;27,8934943;-81,65076533;12,3366357;29,18906811;-61,03106338;25,85342265;24,57957197;-69,66338762;9,128037541;25,27531912
-76,76280387;10,04351202;140,9595913;-75,93294461;11,54725577;143,698457;-76,37475153;12,6074618;143,7825977;-76,33392628;13,64043759;143,9189649;-75,79990099;8,670195723;143,8765699;-75,91141198;7,807995721;144,1650752;-76,30662635;6,952302964;144,4593246;-78,47388739;14,94926267;144,7253471;-79,40195446;5,839123241;145,5806718;-77,72496323;11,98501632;139,1786906;-78,1362734;8,898021414;139,2897108;-86,2117172;26,29743466;132,9497927;-84,15547782;-4,633226635;134,150805;-90,66928756;42,25377638;116,6371289;-90,98717266;-19,6913261;118,4095816;-87,24876818;30,01179804;104,4253773;-85,35970018;-5,848953779;105,1675077;-85,92324404;24,71458487;102,1432291;-84,69942571;-1,323524119;103,4232647;-86,8511467;23,08476022;104,4674503;-84,35261718;0,493032973;105,6022079;-88,10549622;24,59249256;105,0533769;-84,95119373;-0,67306022;106,0715744;-82,66767819;21,07670629;91,55544619;-81,74159943;4,584207361;91,66502398;-70,41231672;23,18743455;62,83057233;-75,78666643;7,511187181;60,77179012;-69,04179571;24,30904714;32,18189049;-78,97224669;10,58379422;32,61809382;-71,40784926;22,64690426;27,46722764;-81,69148412;12,30412306;29,17347397;-59,92037027;25,98681941;24,5537744;-69,42201505;9,131224044;25,35154916
-76,57460384;9,995332948;140,7776587;-75,78214185;11,48317124;143,5552189;-76,22928007;12,55683125;143,6415599;-76,18723667;13,60433694;143,7751516;-75,64866979;8,595877583;143,7101308;-75,74147417;7,73350224;143,9811295;-76,13089361;6,874488142;144,2566576;-78,40419136;14,91085998;144,54867;-79,253954;5,753885704;145,4039855;-77,59669829;11,94860316;138,9990431;-77,97467042;8,848741954;139,0645344;-86,16254243;26,27098084;132,7432567;-84,06720023;-4,715747128;133,9301114;-90,5131185;42,19182122;116,4601081;-90,85376666;-19,7458084;118,2638062;-87,22647723;29,92030884;104,1739025;-85,50045219;-6,028921349;104,9660206;-85,96632987;24,59816767;101,8916222;-84,88977406;-1,546058493;103,1815603;-86,87563038;22,99245394;104,2209174;-84,39009833;0,315742488;105,3435566;-88,14584098;24,50941255;104,8179955;-85,00358599;-0,846064504;105,8143054;-82,66655845;20,99521304;91,35578096;-81,65530829;4,500538135;91,48787504;-70,42805824;23,09533602;62,65155906;-75,54291382;7,624310041;60,68462978;-68,17654288;24,37576604;31,89978203;-78,94524993;10,58621437;32,6064421;-70,16244167;22,7237791;27,04651215;-81,7248769;12,26747717;29,1552301;-58,76368937;26,18015391;24,62293301;-69,15255754;9,127765305;25,44072598
-76,40046169;9,962955844;140,5313507;-75,65249281;11,43847482;143,3549619;-76,09606171;12,52541147;143,4475625;-76,05513665;13,58443955;143,5801966;-75,5100592;8,539216268;143,4878979;-75,58115056;7,672894361;143,7438667;-75,95742659;6,807947931;144,0014001;-78,33352213;14,88731517;144,3216958;-79,09843107;5,676396557;145,1760398;-77,48472328;11,9236647;138,7657345;-77,81755477;8,811242263;138,7868042;-86,10643615;26,24709411;132,4986345;-83,96603405;-4,787437042;133,6966946;-90,3469913;42,12993242;116,2388886;-90,72544832;-19,7918125;118,1127938;-87,14576674;29,83553421;103,8628944;-85,62969736;-6,192927934;104,7532467;-85,94720297;24,48484277;101,5958515;-85,07288884;-1,751983114;102,9024;-86,83471477;22,90234066;103,9306499;-84,44511858;0,145980004;105,0394105;-88,10287044;24,42797312;104,541023;-85,06602985;-1,010132529;105,5264361;-82,66404531;20,90194485;91,13067837;-81,5465205;4,41369012;91,29335389;-70,46640862;22,98990026;62,43493038;-75,25737918;7,755706005;60,58257269;-67,33400132;24,38707913;31,6613568;-78,91132898;10,58720754;32,58885483;-68,9898082;22,71914258;26,63205052;-81,75416456;12,22586804;29,13266875;-57,59792725;26,44136768;24,76865436;-68,8726921;9,118785454;25,53366186
-76,24338254;9,94539468;140,2266955;-75,54515721;11,4130886;143,0985916;-75,97578719;12,51245307;143,2010965;-75,938023;13,57933426;143,3354828;-75,38570157;8,500409885;143,2127356;-75,43384635;7,626345794;143,4576987;-75,78970923;6,752978727;143,6995675;-78,26189528;14,87638776;144,0472385;-78,93876657;5,608412785;144,8977662;-77,38902797;11,90836219;138,4854141;-77,66787509;8,784324687;138,4675368;-86,05063918;26,22528867;132,2203756;-83,85261087;-4,847039574;133,4566789;-90,17763387;42,06486994;115,972796;-90,60710492;-19,82822564;117,9560088;-87,00691789;29,75655681;103,5027523;-85,75517465;-6,331610545;104,5224677;-85,86105365;24,37738458;101,2646589;-85,24756061;-1,927375403;102,5839842;-86,72282112;22,81681969;103,6033021;-84,53047066;-0,006187579;104,6906283;-87,97235528;24,3480465;104,2295491;-85,15181355;-1,156175799;105,2085609;-82,65659066;20,79951937;90,88667939;-81,42664405;4,327490622;91,08397648;-70,52178089;22,87224924;62,18743195;-74,94187476;7,901037749;60,46900966;-66,54378548;24,35303598;31,45578442;-78,87252196;10,58653375;32,56653346;-67,93635907;22,65181773;26,23546326;-81,78328352;12,18029149;29,10487214;-56,46722771;26,76055099;24,96250168;-68,60492242;9,107129535;25,61906627
